STT,Tieu de,Gia (VND),Gia/m2 (trieu),Dien tich,Dia chi,Quan/Huyen,Thanh pho,Vi do,Kinh do,Loai BDS,Loai can ho,Phong ngu,Nha ve sinh,So tang,Huong,Noi that,Phap ly,Tien coc,Loai phi,So anh,Nguoi dang,Phong tot,Diem danh gia,Ngay dang,URL,Thoi gian crawl
5278,"Chính Chủ Cần Bán Nhiều CH 1PN, 1WC, Tại The Everrich Infinity, Quận 5",3400000000,73.91304,46 m²,"Phường 4, Quận 5, Tp Hồ Chí Minh",Quận 5,Tp Hồ Chí Minh,10.76027,106.68074,,,1,1,,,2.0,6.0,,[],,Xuân Tín,,,2025-12-12 00:00:00,https://www.chotot.com/128715810.htm,
5279,"Cần Bán Gấp Nhiều CH 1PN, 2PN, 3PN, Tại KingDom 101, Q10, VIEW Cực Đẹp",7200000000,100.0,72 m²,"Phường 14, Quận 10, Tp Hồ Chí Minh",Quận 10,Tp Hồ Chí Minh,10.7747,106.66218,,,2,2,,,1.0,6.0,,[],,Xuân Tín,,,2025-12-12 00:00:00,https://www.chotot.com/128542292.htm,
5280,"Căn hộ Celadon City Q.Tân Phú, 3pn 2wc, 80m2, Vay 80%, ở ngay",4400000000,55.0,80 m²,"Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.80366,106.622345,,,3,2,,,1.0,6.0,,[],,Mr. Tùng,,,2025-12-12 00:00:00,https://www.chotot.com/128539450.htm,
5281,"CHÍNH CHỦ CẦN BÁN CĂN BÌA TẦNG TRỆT– 66,7 m2 CC CMT8 P12 Q Tân Bình HC",4900000000,73.46338,66.6999 m²,"Phường 12, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Tp Hồ Chí Minh,10.795135,106.64925,,,2,2,,,3.0,6.0,,[],,Nga,,,2025-12-12 00:00:00,https://www.chotot.com/128537405.htm,
5282,Căn hộ 2PN 2WC 75m2 Khánh Hội 2 Bến Vân Đồn,5500000000,73.333336,75 m²,"Phường 1, Quận 4, Tp Hồ Chí Minh",Quận 4,Tp Hồ Chí Minh,10.75553,106.69088,,,2,2,,,2.0,6.0,,[],,Căn hộ giá tốt Quận 4,,,2025-12-12 00:00:00,https://www.chotot.com/129012394.htm,
5283,CHUNG CƯ  VIEW CỰC ĐẸP THANG MÁY18TẦNG  VŨ HUYTẤN  NỘI THẤT CHỈ 3Tỷ35,3350000000,62.037037,54 m²,"Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.795791,106.69175,,,2,1,,,2.0,6.0,,[],,Ngân,,,2025-12-12 00:00:00,https://www.chotot.com/129626288.htm,
5284,Căn hộ 2PN 2WC 80m2 đầy đủ nội thất The Gold View,7150000000,89.375,80 m²,"Phường 1, Quận 4, Tp Hồ Chí Minh",Quận 4,Tp Hồ Chí Minh,10.75691,106.69159,,,2,2,,,2.0,5.0,,[],,Căn hộ giá tốt Quận 4,,,2025-12-12 00:00:00,https://www.chotot.com/129324521.htm,
5285,Chủ ngộp cần bán gấp căn 83m 2pn 2wc 2bc giá 2ty5,2500000000,30.120481,83 m²,"Phường Trung Mỹ Tây, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.856544,106.614395,,,2,2,,,,6.0,,[],,Ngọc Huế,,,2025-12-11 00:00:00,https://www.chotot.com/129625531.htm,
5286,Căn hộ 1PN 66m2 ban công rộng đầy đủ nội thất Gold View,5880000000,89.09091,66 m²,"Phường 1, Quận 4, Tp Hồ Chí Minh",Quận 4,Tp Hồ Chí Minh,10.75691,106.69159,,,1,1,,,1.0,5.0,,[],,Căn hộ giá tốt Quận 4,,,2025-12-11 00:00:00,https://www.chotot.com/129625512.htm,
5287,"CĂN VIEW LANMAR81- PHÚ MỸ HƯNG 51M2, CHẬM  LÀ MẤT KHÁCH OI",1550000000,30.392157,51 m²,"Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.663042,106.567245,,,2,1,,,,6.0,,[],,mỹ hạnh,,,2025-12-11 00:00:00,https://www.chotot.com/129263701.htm,
5288,NHÀ SIÊU ĐẸP ĐÓN TẾT - 74m2 - NGAY PHAN VĂN TRỊ - BÌNH THẠNH - CHỈ 3.x,3400000000,45.945946,74 m²,"Phường 11, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.814462,106.69523,,,2,,,,,5.0,,[],,Đặng Minh,,,2025-12-11 00:00:00,https://www.chotot.com/129624916.htm,
5289,"63m2 - Giá 3.35 tỷ - Sổ hồng riêng 1+1PN1WC, MT Eastmark Q9",3350000000,53.174603,63 m²,"Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.79732,106.82337,,,1,1,,,3.0,6.0,,[],,Huỳnh Thanh Phong,,,2025-12-11 00:00:00,https://www.chotot.com/129624872.htm,
5290,"Bán căn chương dương home 2PN 1WC 54m2, giá 2tỷ459, sổ sẵn",2450000000,45.37037,54 m²,"Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.83266,106.75785,,,2,1,,,,6.0,,[],,Minh Thành,,,2025-12-11 00:00:00,https://www.chotot.com/123228790.htm,
5291,"Bán Chung Cư Thái Sơn 80m2. 2pn 2wc. SHR. Tặng lại nội thất 2,485 tỷ",2485000000,31.0625,80 m²,"Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.73055,106.60215,,,2,2,,,3.0,6.0,,[],,Quốc Cường LAND,,,2025-12-11 00:00:00,https://www.chotot.com/129204513.htm,
5292,"Bán Chung Cư Thái Sơn Bình Tân 3pn 2wc. 81m2. 2,6 tỷ . Sổ hồng sẵn",2600000000,32.098766,81 m²,"Phường Tân Tạo A, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.73055,106.60215,,,3,2,,,2.0,6.0,,[],,Quốc Cường LAND,,,2025-12-11 00:00:00,https://www.chotot.com/129200621.htm,
5293,"Bán căn hộ Lan Phương Mhbr 3PN 2WC 96m2, sổ sẵn, giá 3tỷ52",3520000000,36.666668,96 m²,"Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.84759,106.7551,,,3,2,,,,6.0,,[],,Minh Thành,,,2025-12-11 00:00:00,https://www.chotot.com/128067284.htm,
5294,☘️🏙️ CĂN GÓC M7 MIDTOWN – 80m² | 2PN – 2WC | 10.1 TỶ – Ô XE HẦM 🏙️☘️,10100000000,126.25,80 m²,"Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.7415,106.73742,,,2,2,,,1.0,6.0,,[],,Hoàng Trúc Loan,,,2025-12-11 00:00:00,https://www.chotot.com/129624346.htm,
5295,🌹🏙️ BÁN HƯNG PHÚC RESIDENCE – 78m² | 2PN – 2WC | 7.150 TỶ 🏙️🌹,7150000000,91.666664,78 m²,"Phường Tân Phú, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.73798,106.71826,,,2,2,,,3.0,6.0,,[],,Hoàng Trúc Loan,,,2025-12-11 00:00:00,https://www.chotot.com/129624335.htm,
5296,Bán the park residence 61m2 3.1 tỷ hỗ trợ xem nhà,3000000000,49.18033,61 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,2,1,,,1.0,5.0,,[],,Băng Băng,,,2025-12-11 00:00:00,https://www.chotot.com/129623894.htm,
5297,"3PN Sunrise city bán, 115 m2, căn góc nhà đẹp, bán 8.5 tỷ",8500000000,73.91304,115 m²,"Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.74367,106.70149,,,3,2,,,,6.0,,[],,An Thư,,,2025-12-11 00:00:00,https://www.chotot.com/128197394.htm,
5298,"BÁN NHANH CĂN 3PN SUNRISE CITY, VIEW HƯỚNG BẮC QUẬN 1 - 7.3 TỶ",7300000000,68.86793,106 m²,"Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.74367,106.70149,,,3,2,,,1.0,4.0,,[],,An Thư,,,2025-12-11 00:00:00,https://www.chotot.com/128224017.htm,
5299,"Bán căn hộ TDH Riverview 2 Phòng ngủ, 2 nhà vệ sinh 62m²,ở liền 2.1 ty",2100000000,33.870968,62 m²,"Phường Bình Chiểu (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.88573,106.72301,,,2,2,,,2.0,2.0,,[],,Phú,,,2025-12-11 00:00:00,https://www.chotot.com/128526198.htm,
5300,cc Độc lập- 2pn,2350000000,52.22222,45 m²,"Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.792967,106.6285,,,2,,,,,6.0,,[],,Phương Mây,,,2025-12-11 00:00:00,https://www.chotot.com/129623070.htm,
5301,"Căn officete diện tích lớn, CC The Pegasuite 1, p6, q8",1960000000,56.0,35 m²,"Phường 6, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.734088,106.656166,,,1,1,,,3.0,6.0,,[],,Bùi Thị Mụi,,,2025-12-11 00:00:00,https://www.chotot.com/129622934.htm,
5302,"Em còn vài căn 2PN giá tốt tại Cc Felisa Riverside, p11, q8",2950000000,45.384617,65 m²,"Phường 4, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.73526,106.637405,,,2,2,,,2.0,5.0,,[],,Bùi Thị Mụi,,,2025-12-11 00:00:00,https://www.chotot.com/129622797.htm,
5303,"chính thức mở bán căn 65m2 - 3,35 tỷ - MT EASTMARK City",3350000000,51.53846,65 m²,"Phường Long Trường (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.79732,106.82337,,,1,1,,,3.0,6.0,,[],,Kim Anh,,,2025-12-11 00:00:00,https://www.chotot.com/129622778.htm,
5304,GH CẮT LỖ EM KHÁNH UY TÍN VINHOMES Q9 STU1TỶ8802PN2TỶ7|3PN3TY5,2750000000,46.61017,59 m²,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.8454,106.81972,,,2,2,,,1.0,6.0,,[],,Huỳnh Duy Khánh,,,2025-12-11 00:00:00,https://www.chotot.com/123572345.htm,
5305,"Bán căn góc 2pn+1,2wc 69m2 giá 3ty vinhomes grand park view đẹp",3000000000,43.47826,69 m²,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.8454,106.81972,,,2,2,,,,6.0,,[],,Huỳnh Duy Khánh,,,2025-12-11 00:00:00,https://www.chotot.com/125218156.htm,
5306,Bán căn 3PN Saigon Avenue ngay vành đai 2 Thủ Đức,3600000000,46.753246,77 m²,"Phường Tam Bình (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.86694,106.73402,,,3,3,,,2.0,6.0,,[],,Châu Hiền Easyland,,,2025-12-11 00:00:00,https://www.chotot.com/129622715.htm,
5307,Bán CH Lê Thành A - 2ty3,2300000000,31.944445,72 m²,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.72014,106.61916,,,2,1,,,,6.0,,[],,Thư Home,,,2025-12-11 00:00:00,https://www.chotot.com/129260764.htm,
5308,Bán căn hộ Tecco Town Nguyễn cửu phú Dt-100m2-3pn .Giá 2.7 tỷ .,2700000000,27.0,100 m²,"Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.754252,106.58629,,,3,,,,3.0,6.0,,[],,Thu Hương,,,2025-12-11 00:00:00,https://www.chotot.com/129622251.htm,
5309,"Bán căn Shophouse 2 MT Chung Cư Gia Hòa, Q9. DT:100m2/7 Tỷ",7000000000,70.0,100 m²,"Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.81554,106.77481,,,4,3,,,3.0,6.0,,[],,Trần Thanh Tấn,,,2025-12-11 00:00:00,https://www.chotot.com/128981018.htm,
5310,"Bán Penthouse Hoàng Anh An Tiến (Gold House) | 272,8m² | Sổ Hồng",14200000000,52.052807,272.8 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,5,4,,,3.0,6.0,,[],,Huy Nguyễn,,,2025-12-11 00:00:00,https://www.chotot.com/129621252.htm,
5311,"[ Penthouse ] Hoàng Anh An Tiến (Gold House) | 372,6m² | Sổ Hồng",19400000000,52.06656,372.6 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,6,5,,,2.0,6.0,,[],,Huy Nguyễn,,,2025-12-11 00:00:00,https://www.chotot.com/129621152.htm,
5312,[ Penthouse ] Hoàng Anh An Tiến (Gold House) | 566m² | Sổ Hồng,28300000000,50.0,566 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,7,5,,,3.0,6.0,,[],,Huy Nguyễn,,,2025-12-11 00:00:00,https://www.chotot.com/129621067.htm,
5313,CTL THAM LƯƠNG 3PN - 2WC GIÁ 4TY2 SỔ HỒNG SẴN,4200000000,48.837208,86 m²,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",Quận 12,Tp Hồ Chí Minh,10.82442,106.62025,,,3,2,,,3.0,6.0,,[],,ledinhduong,,,2025-12-11 00:00:00,https://www.chotot.com/129457837.htm,
5314,BÁN CĂN HỘ SAIGON SOUTH RESIDENCES 2PN NHÀ ĐẸP,5750000000,76.666664,75 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,2,2,,,2.0,6.0,,[],,Huỳnh Trần Thảo Hiền,,,2025-12-11 00:00:00,https://www.chotot.com/129620440.htm,
5315,*** CĂN 3PN SUNRISE RIVERSIDE GIÁ 5.5 TỶ,5500000000,66.26506,83 m²,"Xã Phước Kiển, Huyện Nhà Bè, Tp Hồ Chí Minh",Huyện Nhà Bè,Tp Hồ Chí Minh,10.70387,106.71276,,,3,2,,,2.0,5.0,,[],,Huỳnh Trần Thảo Hiền,,,2025-12-11 00:00:00,https://www.chotot.com/129620322.htm,
5316,"BÁN CH EMPIRE CITY THỦ THIÊM 2PN GIÁ 26 TỶ SỐNG CHUẨN 5 SAO, FULL NT.",26000000000,276.59573,94 m²,"Phường Thủ Thiêm (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.77166,106.7173,,,2,2,,,1.0,6.0,,[],,MỸ NHAN,,,2025-12-11 00:00:00,https://www.chotot.com/129534637.htm,
5317,"Cư xá Chu Văn An, 2.5 tỉ, 54m2, 3pn, 1wc",2500000000,46.296295,54 m²,"Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.811272,106.70664,,,3,1,,,,6.0,,[],,Lê Ngọc Chính,,,2025-12-11 00:00:00,https://www.chotot.com/129619780.htm,
5318,♥️Kẹt tiền!!! Bán gấp căn hộ Saigon Mia 3PN 76m2 nhà trống. Giá 5ty4,5400000000,71.052635,76 m²,"Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.73786,106.68984,,,3,2,,,2.0,5.0,,[],,BĐS Kim Ngọc,,,2025-12-11 00:00:00,https://www.chotot.com/128605862.htm,
5319,💕Kẹt tiền bán gấp Saigon Mia 64m² 2PN- NTCB. Giá 4ty9,4900000000,76.5625,64 m²,"Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.73786,106.68984,,,2,2,,,3.0,5.0,,[],,BĐS Kim Ngọc,,,2025-12-11 00:00:00,https://www.chotot.com/128898773.htm,
5320,Cần bán Studio Saigon Mia 40m²- full nội thất. Giá 2ty550,2550000000,63.75,40 m²,"Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.73786,106.68984,,,1,1,,,3.0,5.0,,[],,BĐS Kim Ngọc,,,2025-12-11 00:00:00,https://www.chotot.com/128606005.htm,
5321,💕Đổi nhà cần bán CH Saigon Mia 76m² 3PN- NTCB. Giá 5ty4,5400000000,71.052635,76 m²,"Xã Bình Hưng, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.73786,106.68984,,,3,2,,,3.0,5.0,,[],,BĐS Kim Ngọc,,,2025-12-11 00:00:00,https://www.chotot.com/128898922.htm,
5322,Bán nhanh căn góc 3PN 94m2 chung cư M-One đã có sổ hồng giá tốt,5800000000,61.70213,94 m²,"Phường Tân Kiểng, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.74998,106.7097,,,3,2,,,3.0,6.0,,[],,Chungpt,,,2025-12-11 00:00:00,https://www.chotot.com/129053111.htm,
5323,"📌 Lovera Vista 2PN – Full NT, vào ở ngay – Giá 3,25 tỷ",3250000000,50.0,65 m²,"Xã Phong Phú, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.6983,106.6435,,,2,2,,,,6.0,,[],,Vy Vy,,,2025-12-11 00:00:00,https://www.chotot.com/129317764.htm,
5324,"Cần bán căn ehome 3 1PN, 1WC view đẹp, sẵn hợp đồng thuê, giá 1,9 tỷ",1900000000,38.0,50 m²,"Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.72149,106.61147,,,1,1,,,,6.0,,[],,NGÔ TÂM,,,2025-12-11 00:00:00,https://www.chotot.com/129618835.htm,
5325,"EM CHÍNH CHỦ CẦN BÁN CĂN HỘ LÊ THÀNH TÂN TẠO,BLOCK BCĂN 37,5M NHÀ MỚI",870000000,23.2,37.5 m²,"Phường Tân Tạo, Quận Bình Tân, Tp Hồ Chí Minh",Quận Bình Tân,Tp Hồ Chí Minh,10.76164,106.58927,,,1,1,,,3.0,5.0,,[],,Ngọc Lê,,,2025-12-11 00:00:00,https://www.chotot.com/129618614.htm,
5326,Cần bán căn hộ Vạn Đô 348 Bến Vân Đồn,4750000000,60.897434,78 m²,"Phường 1, Quận 4, Tp Hồ Chí Minh",Quận 4,Tp Hồ Chí Minh,10.75675,106.69139,,,2,2,,,,6.0,,[],,Trần Tiến,,,2025-12-11 00:00:00,https://www.chotot.com/129618269.htm,
5327,Bán căn hộ Botanica Premier 1PN 1WC full nội thất cao cấp sẵn HĐ thuê,2780000000,79.42857,35 m²,"Phường 2, Quận Tân Bình, Tp Hồ Chí Minh",Quận Tân Bình,Tp Hồ Chí Minh,10.81323,106.66851,,,1,1,,,1.0,4.0,,[],,Trần Bình,,,2025-12-11 00:00:00,https://www.chotot.com/129618210.htm,
5328,"Giá 3.6tỷ Luxgarden Quận 7, 2PN 77m2 - sổ sẵn (Thu Hà 0932 758 ***)",3600000000,46.753246,77 m²,"Phường Phú Thuận, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.74272,106.74063,,,2,2,,,3.0,2.0,,[],,TRẦN THỊ THU HÀ,,,2025-12-11 00:00:00,https://www.chotot.com/129577246.htm,
5329,Cần bán căn hộ cao cấp CARILLON 7 Tân Phú. Sổ hồng lâu dài.,4250000000,56.666668,75 m²,"Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.761113,106.63069,,,2,2,,,2.0,6.0,,[],,Tran Vuong,,,2025-12-11 00:00:00,https://www.chotot.com/129590247.htm,
5330,Bán Căn Hộ 2PN Origami. Có sổ. Giá 3tỷ050 trọn gói. Nội thất cơ bản,3050000000,51.694916,59 m²,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.8454,106.81972,,,2,2,,,3.0,6.0,,[],,Thanh Nguyễn,,,2025-12-11 00:00:00,https://www.chotot.com/129617716.htm,
5331,Bán căn hộ Richstar tân phú 65m2(2pn2wc) giá 3ty8 có hdmb,3800000000,58.46154,65 m²,"Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",Quận Tân Phú,Tp Hồ Chí Minh,10.77228,106.62566,,,2,2,,,2.0,5.0,,[],,Việt Lê PKD Dự Án,,,2025-12-11 00:00:00,https://www.chotot.com/129572597.htm,
5332,"Chính chủ - Bán chung cư Trần đình xu, Q1 | 98m2",3699000000,37.7449,98 m²,"Phường Cô Giang, Quận 1, Tp Hồ Chí Minh",Quận 1,Tp Hồ Chí Minh,10.760581,106.6914,,,2,1,,,3.0,6.0,,[],,Hạnh,,,2025-12-11 00:00:00,https://www.chotot.com/128609207.htm,
5333,Căn Hộ Cao Cấp - GIÁ TẦM TRUNG - THE WIN CITY,1800000000,27.692308,65 m²,"Xã Bình Lợi, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.789651,106.51374,,,2,2,,,2.0,5.0,,[],,Tuyến Nguyễn Đất Nam Holdings,,,2025-12-11 00:00:00,https://www.chotot.com/129595157.htm,
5334,Nắm giỏ hàng bán Vinhomes BaSon - 1PN 8ty5 - 2PN 14ty - 3PN 23ty,14000000000,200.0,70 m²,"Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",Quận 1,Tp Hồ Chí Minh,10.77779,106.70712,,,2,,,,1.0,6.0,,[],,Dương Linh Property,,,2025-12-11 00:00:00,https://www.chotot.com/128346244.htm,
5335,"CC Miếu Nổi Bình Thạnh ,54m2 , 2PN SHR Hỗ Trợ Vay Bank",3250000000,60.185184,54 m²,"Phường 3, Quận Bình Thạnh, Tp Hồ Chí Minh",Quận Bình Thạnh,Tp Hồ Chí Minh,10.79589,106.69397,,,2,1,,,2.0,6.0,,[],,Kim Nhà Đất,,,2025-12-11 00:00:00,https://www.chotot.com/129617387.htm,
5336,"Chính chủ bán căn hộ 40m2 1PN Origami VINHOMES Q9, đã có sổ hồng",2500000000,62.5,40 m²,"Phường Long Thạnh Mỹ (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.8454,106.81972,,,1,1,,,3.0,6.0,,[],,NGUYỄN VĂN TUẤN,,,2025-12-11 00:00:00,https://www.chotot.com/129617372.htm,
5337,"CC westgate, căn 3PN-2WC, 85m2, view hồ bơi",3560000000,41.882355,85 m²,"Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.689799,106.585,,,3,2,,,1.0,6.0,,[],,A Nghĩa,,,2025-12-11 00:00:00,https://www.chotot.com/126323106.htm,
5338,"Bán căn 113m2, cc westgate, block C, tầng cao",4460000000,39.469025,113 m²,"Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.689799,106.585,,,3,2,,,1.0,6.0,,[],,A Nghĩa,,,2025-12-11 00:00:00,https://www.chotot.com/126323065.htm,
5339,"Bán căn 59m2, block D, view công viên ủy ban, cc",2650000000,44.166668,60 m²,"Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.689799,106.585,,,2,2,,,1.0,6.0,,[],,A Nghĩa,,,2025-12-11 00:00:00,https://www.chotot.com/127711966.htm,
5340,"Bán căn 59m2, block B, view hồ bơi, tầng trung, cc westgate",2690000000,44.833332,60 m²,"Thị trấn Tân Túc, Huyện Bình Chánh, Tp Hồ Chí Minh",Huyện Bình Chánh,Tp Hồ Chí Minh,10.689799,106.585,,,2,2,,,1.0,6.0,,[],,A Nghĩa,,,2025-12-11 00:00:00,https://www.chotot.com/127711901.htm,
5341,Cuối Năm Bán Gấp Căn Hộ 2PN 1WC Full Nội Thất Ở Ngay,2620000000,52.4,50 m²,"Phường 10, Quận 6, Tp Hồ Chí Minh",Quận 6,Tp Hồ Chí Minh,10.739056,106.625565,,,2,1,,,,5.0,,[],,Tuong,,,2025-12-11 00:00:00,https://www.chotot.com/129617197.htm,
5342,Vinhomes Bason 1PN giá 8.5tỷ All-in view sông Thị Nghè tầng trung,8500000000,170.0,50 m²,"Phường Bến Nghé, Quận 1, Tp Hồ Chí Minh",Quận 1,Tp Hồ Chí Minh,10.77779,106.70712,,,1,1,,,,6.0,,[],,Dương Linh Property,,,2025-12-11 00:00:00,https://www.chotot.com/128347518.htm,
5343,🏢 BÁN GẤP – CĂN HỘ TARA RESIDENCE 3PN • 2WC • Full Nội Thất • Có Sổ,4300000000,43.0,100 m²,"Phường 6, Quận 8, Tp Hồ Chí Minh",Quận 8,Tp Hồ Chí Minh,10.73488,106.66169,,,3,2,,,,6.0,,[],,Nguyên Trần,,,2025-12-11 00:00:00,https://www.chotot.com/129616917.htm,
5344,"Bán Gấp Căn 2PN - View Sông - Có Sổ - The Sun Avenue, Q2",7650000000,102.0,75 m²,"Phường An Phú (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",Thành phố Thủ Đức,Tp Hồ Chí Minh,10.79675,106.75218,,,2,2,,,2.0,6.0,,[],,Thủy,,,2025-12-11 00:00:00,https://www.chotot.com/129600549.htm,
5345,💥 CHUNG CƯ XÓM CẢI LẦU 1 P.8 Q.5 (NAY LÀ P. AN ĐÔNG)  💥NHỈNH 2 TỶ💥,2500000000,54.945053,45.5 m²,"Phường 8, Quận 5, Tp Hồ Chí Minh",Quận 5,Tp Hồ Chí Minh,10.754621,106.66968,,,2,1,,,4.0,6.0,,[],,Chí Bình,,,2025-12-11 00:00:00,https://www.chotot.com/129595722.htm,
5346,"Căn bán căn hộ Lavida plus dt 74m2, tk 3PN, bàn giao đầy đủ nội thất",5000000000,67.567566,74 m²,"Phường Tân Phong, Quận 7, Tp Hồ Chí Minh",Quận 7,Tp Hồ Chí Minh,10.72905,106.70349,,,2,2,,,,5.0,,[],,Thúy Loan,,,2025-12-11 00:00:00,https://www.chotot.com/129616501.htm,
